lipid_target,15JAN2021 WA COVID-LTR_1,15JAN2021 WA COVID-LTR_10,15JAN2021 WA COVID-LTR_11,15JAN2021 WA COVID-LTR_12,15JAN2021 WA COVID-LTR_13,15JAN2021 WA COVID-LTR_14,15JAN2021 WA COVID-LTR_15,15JAN2021 WA COVID-LTR_16,15JAN2021 WA COVID-LTR_17,15JAN2021 WA COVID-LTR_18,15JAN2021 WA COVID-LTR_19,15JAN2021 WA COVID-LTR_2,15JAN2021 WA COVID-LTR_20,15JAN2021 WA COVID-LTR_21,15JAN2021 WA COVID-LTR_22,15JAN2021 WA COVID-LTR_23,15JAN2021 WA COVID-LTR_3,15JAN2021 WA COVID-LTR_4,15JAN2021 WA COVID-LTR_5,15JAN2021 WA COVID-LTR_6,15JAN2021 WA COVID-LTR_7,15JAN2021 WA COVID-LTR_8,15JAN2021 WA COVID-LTR_9
FFA(16:1),8.308743494,8.24414628,7.597617066,8.168534657,7.863721909,8.234919532,7.960588869,7.221005987,7.420655314,7.885032778,7.325476798,8.390236847,7.558903956,7.565692984,7.573303777,7.791472188,8.548313868,8.506723697,8.650493805,8.168666254,8.000902781,7.951702769,8.244384994
FFA(16:2),0.196091136,0.179500453,0.164671551,0.167918954,0.187167498,0.187120061,0.173542413,0.164621562,0.194679744,0.173836637,0.181627025,0.164519921,0.169501817,0.14092512,0.165239955,0.142855834,0.184515332,0.150451332,0.179628913,0.190417547,0.189632634,0.186426168,0.192918674
FFA(18:0),26.14727217,22.59530595,22.09915052,22.63672426,21.6902179,24.23033397,22.20704441,22.34017855,21.56394607,21.67007551,21.06630545,23.75365021,21.93349737,20.67321129,21.28104722,22.87530445,24.90403144,23.33893768,23.8460377,23.03068028,23.18239198,22.02109619,25.65270656
FFA(18:1),82.02381639,84.11658566,83.34619146,81.24425989,79.82673716,78.33733468,86.80859043,86.27516341,78.83253757,87.09883576,78.06237232,81.68903838,85.67164699,84.91473783,89.85771533,91.32363178,86.6464393,86.55465251,89.5741256,83.39756437,86.52615361,82.70209528,94.36576556
FFA(18:2),61.98575449,61.6746423,59.02628747,61.2194731,58.95500492,63.17434379,59.5820768,58.85817957,58.99452418,60.22530655,59.1196625,61.7541159,60.4464787,59.41342705,63.73877242,60.35897035,61.71127537,62.21287702,66.57327133,60.94013168,61.52099292,61.52959648,66.27656404
FFA(18:3),4.571909959,4.468800183,4.418709038,4.453592139,4.642377794,4.451750682,4.562372223,4.449834293,4.395669549,4.688525684,4.127138254,4.558068905,4.289603668,4.60989496,4.490069323,4.487842034,4.599799285,4.663735817,4.785351343,4.489278007,4.518691419,4.286733067,4.434917049
FFA(20:0),0.262290114,0.267486308,0.235755586,0.276985345,0.25490019,0.307590662,0.280593748,0.233836928,0.221466985,0.227352932,0.225750298,0.255409739,0.250554087,0.254884609,0.241295322,0.244616453,0.249450336,0.294434725,0.289233531,0.251813886,0.275615955,0.240872236,0.298644303
FFA(20:1),0.817327209,0.792239406,0.776968292,0.840189068,0.770819545,0.820669129,0.849284516,0.781587432,0.735891172,0.803172303,0.830266035,0.828585852,0.792065941,0.79661804,0.81065783,0.814613668,0.808303584,0.865048875,0.877139615,0.838751749,0.849864613,0.811826059,0.860789939
FFA(20:2),0.869252411,0.846798436,0.802567309,0.789907877,0.815963844,0.809519637,0.821884817,0.78358917,0.777826587,0.817376572,0.810051087,0.899257146,0.854530562,0.809433977,0.815480498,0.879606777,0.866107762,0.841860182,0.936937232,0.848728192,0.847797126,0.821831324,0.934993646
FFA(20:3),1.117549746,1.043411094,1.105736856,1.043274888,1.091091394,1.066162435,1.158963743,1.063482468,1.079351883,1.118405065,1.011417524,1.145829097,1.133532861,1.08106299,1.137599635,1.129690138,1.119253916,1.196987406,1.190183393,1.157951929,1.130874088,1.087115758,1.227323084
FFA(20:4),5.381351141,5.402515787,5.735040681,5.305361845,5.169195454,5.356788003,5.405274903,5.157365975,5.120597567,5.685874451,5.064257858,5.44595294,5.275727364,5.30650459,5.5693069,5.433249796,5.452242144,5.668919622,5.684845092,5.590772116,5.501973942,5.154696336,5.475221891
FFA(20:5),0.431904146,0.44701318,0.440764342,0.422507298,0.445008518,0.443154744,0.451411355,0.408588368,0.458146051,0.453878732,0.394703879,0.41883307,0.440549547,0.408180373,0.444188644,0.460695013,0.447201525,0.432051469,0.480637558,0.436832236,0.448028642,0.413054139,0.453666525
FFA(22:4),0.545457732,0.579282564,0.503755664,0.594118584,0.516232104,0.466070342,0.539795162,0.580019262,0.522049802,0.526799266,0.477091231,0.558823858,0.590656114,0.493129422,0.556432088,0.599866764,0.547145765,0.541076253,0.54586346,0.519849788,0.562346802,0.511259614,0.533944018
FFA(22:5),0.969023542,0.98120205,0.893519294,0.909736488,0.895742872,0.823164792,0.915325305,0.926124605,0.848313297,0.969788813,0.859147568,0.917754783,0.905831124,0.873669159,0.977603583,0.967070957,0.953546738,0.942701285,1.039022301,0.932766508,0.943115912,0.869036875,1.063617115
FFA(22:6),1.114816096,1.090505667,0.997833187,1.024811339,1.051308424,0.999967603,1.081748808,1.038757297,1.023766933,1.066312414,1.054476153,1.05300131,1.082260636,1.015566147,1.10317644,1.087845559,1.108027323,1.09959861,1.193228258,1.094675386,1.077601122,0.983679012,1.166169186
FFA(24:0),0.389419223,0.41404616,0.352342069,0.484203555,0.346891288,0.521692462,0.416004694,0.346418293,0.307824417,0.319923818,0.32946971,0.385392434,0.31134076,0.30571932,0.327442978,0.331530064,0.377909942,0.365154386,0.379614189,0.375518831,0.351520205,0.332269768,0.373412414
HCER(14:0),0.004516893,0.005163891,0.004993273,0.004765797,0.004647819,0.004938508,0.004577869,0.004425021,0.004237466,0.005148147,0.004703844,0.004729453,0.004438945,0.004778921,0.004631624,0.004692944,0.004668894,0.004816473,0.004681725,0.004632234,0.004898403,0.004730142,0.00413658
HCER(16:0),0.305766434,0.348810696,0.338034711,0.342397748,0.329064523,0.334886587,0.314145746,0.312409096,0.298210919,0.330042255,0.345495899,0.321550635,0.328637283,0.330844901,0.323927549,0.324062714,0.32198766,0.32867457,0.324484455,0.301221273,0.314821346,0.315142837,0.306496513
HCER(18:0),0.044289408,0.048428385,0.047689902,0.042943476,0.046128586,0.047520346,0.044541735,0.042978966,0.042419813,0.04624136,0.043542045,0.046073773,0.043131093,0.047261516,0.042798721,0.043667352,0.047432753,0.048688968,0.045756042,0.041311181,0.045773165,0.045532436,0.043337826
HCER(18:1),0.002215862,0.001587875,0.001635155,0.001527728,0.002431078,0.002154176,0.002168187,0.001983841,0.00215571,0.001871052,0.002315419,0.002703969,0.001396899,0.001554065,0.001531729,0.00145638,0.002219029,0.002399719,0.001704383,0.001601457,0.001622506,0.002038201,0.002099817
HCER(20:0),0.169559113,0.196364376,0.167866386,0.178706128,0.175954524,0.175145983,0.160852116,0.152290429,0.163928057,0.188173492,0.176983691,0.182623799,0.175335855,0.179578853,0.165871369,0.181830434,0.182420045,0.172891611,0.166054318,0.15795909,0.163890197,0.164917839,0.147139051
HCER(22:0),1.764494172,1.933756643,1.79887851,1.669400286,1.686769273,1.775209148,1.744912955,1.603944532,1.610616766,1.722213994,1.769729631,1.770833328,1.660969715,1.580286424,1.603112131,1.487831416,1.804479747,1.748214758,1.778328073,1.732219058,1.790764324,1.756921013,1.623138298
HCER(22:1),0.040588186,0.044732704,0.03965856,0.042062655,0.040132049,0.042125169,0.037951838,0.034150662,0.035810245,0.04238489,0.039295758,0.041786661,0.038059803,0.037330709,0.038819731,0.038080243,0.038144225,0.041728721,0.038530389,0.036555719,0.038696759,0.037550679,0.03649299
HCER(24:0),2.80487462,2.914203262,2.951355691,2.765781159,2.796550996,2.843071234,2.680599833,2.510562992,2.516158066,2.846848679,2.796120033,3.020431512,2.744524635,2.653382502,2.587863516,2.638514176,2.938185199,2.80046778,2.961259577,2.720984589,2.961688921,2.789443014,2.425899562
HCER(24:1),1.585900558,1.7072517,1.582775098,1.601744863,1.6343829,1.646315915,1.458776974,1.563299338,1.384954841,1.549481942,1.547292952,1.778115935,1.484630563,1.481284107,1.477952207,1.430855903,1.612667359,1.685485115,1.639904809,1.600898605,1.640273087,1.583963244,1.491413599
HCER(26:0),0.020724651,0.021919515,0.020586645,0.019700394,0.02029549,0.020053373,0.019639033,0.016949926,0.018027341,0.021573414,0.020806729,0.021215165,0.0196661,0.020206591,0.018908498,0.019187689,0.020781066,0.020668389,0.019685895,0.019648413,0.020677995,0.020665802,0.017695707
HCER(26:1),0.013271178,0.015567233,0.014222932,0.014066613,0.013336917,0.013504638,0.01329086,0.01310173,0.013098697,0.014173996,0.014185503,0.015012243,0.013884398,0.013007595,0.013894157,0.013185288,0.014157227,0.014418213,0.013671531,0.014047435,0.015162328,0.013295775,0.012611059
HCER(d18:0_18:0),0.001739793,0.00217599,0.001532808,0.002068202,0.002084398,0.002112194,0.001985979,0.002345658,0.002673338,0.001739156,0.002135894,0.002289024,0.001953257,0.001945497,0.002433603,0.001794948,0.00224228,0.001843855,0.0022439,0.002073146,0.001982405,0.002078658,0.001409366
HCER(d18:0_20:0),0.003498532,0.003817787,0.004175313,0.003763616,0.003614089,0.004390589,0.003372181,0.002831507,0.003976496,0.004125698,0.003349879,0.003793119,0.004250419,0.004620015,0.003793266,0.003526697,0.003770019,0.003060937,0.003319902,0.003120443,0.003980159,0.003303944,0.003170229
HCER(d18:0_22:0),0.037268347,0.044172674,0.040184258,0.037174055,0.039077391,0.036582983,0.040237087,0.039542693,0.036325117,0.038988602,0.037440279,0.039324205,0.03678996,0.036138578,0.034842079,0.032211765,0.043395256,0.037527476,0.041482575,0.035431462,0.040443445,0.041126675,0.037551631
HCER(d18:0_24:0),0.061979129,0.066717326,0.063087573,0.060106795,0.05997144,0.060060371,0.055698194,0.054390714,0.054751779,0.064521181,0.059222607,0.066650184,0.061533118,0.055964622,0.055706237,0.057918159,0.06349322,0.058942492,0.061754771,0.060587725,0.064287726,0.061334262,0.055499889
HCER(d18:0_24:1),0.033433966,0.038299441,0.034603066,0.035844364,0.035753696,0.035087309,0.030731948,0.030504828,0.029375293,0.03333373,0.035367201,0.0375355,0.03461172,0.032368391,0.031834209,0.028589532,0.037403041,0.033710245,0.037246119,0.034753483,0.0355023,0.033074279,0.032599361
HCER(d18:0_26:0),3.78E-04,6.53E-04,3.80E-04,3.49E-04,4.28E-04,3.14E-04,3.36E-04,4.71E-04,4.25E-04,6.22E-04,5.89E-04,5.48E-04,4.86E-04,1.97E-04,3.71E-04,2.74E-04,5.12E-04,3.40E-04,4.77E-04,4.73E-04,3.47E-04,3.51E-04,4.49E-04
LCER(14:0),0.084062951,0.096016227,0.096072868,0.091308892,0.092907992,0.094453697,0.085484827,0.083160102,0.082504367,0.090743226,0.087949982,0.095854708,0.082025829,0.083263014,0.082973751,0.086170551,0.097647391,0.094626997,0.097223949,0.095431897,0.092357795,0.091294455,0.081221958
LCER(16:0),1.757540919,1.975628924,1.86166753,1.94127542,1.85083881,1.916315794,1.805619325,1.715700323,1.777015844,1.895105976,1.838442704,1.805605773,1.719596956,1.754157958,1.805467328,1.779049423,1.955692134,1.863176838,1.939622534,1.867398175,1.775117972,1.734263389,1.772251987
LCER(18:0),0.017157635,0.02327885,0.022920591,0.021538802,0.019558212,0.023587277,0.018634469,0.019494155,0.019829086,0.021267668,0.019094242,0.020910694,0.02201307,0.020752015,0.021715974,0.023298033,0.020083457,0.017757056,0.016854915,0.015745424,0.020154479,0.021616266,0.018757537
LCER(18:1),0.007643739,0.008659722,0.009707777,0.010094771,0.009607653,0.00992109,0.008422114,0.008264272,0.009336123,0.009774746,0.009099651,0.007835512,0.008635084,0.010237196,0.010375082,0.011909617,0.009443676,0.008735242,0.009294025,0.008536826,0.008996312,0.008837806,0.009799283
LCER(20:0),0.005230844,0.004560835,0.005276114,0.004371876,0.006885209,0.005959918,0.004643296,0.004874678,0.006104683,0.004685637,0.003935874,0.004006013,0.005922334,0.005848133,0.007229436,0.005290897,0.004999867,0.005046693,0.00391941,0.004405946,0.00399914,0.003776291,0.006149646
LCER(22:0),0.053780277,0.064193929,0.06835392,0.064718528,0.060683333,0.080374783,0.068738291,0.066118449,0.068544783,0.070067764,0.081639096,0.049273002,0.070532913,0.076476833,0.080981028,0.069627275,0.062064362,0.050255342,0.059417798,0.06508152,0.058333312,0.069818891,0.063239765
LCER(22:1),0.004829351,0.00356915,0.005209101,0.004381985,0.006133266,0.004744539,0.002838155,0.004386057,0.004580182,0.004882309,0.005775785,0.004349445,0.004253322,0.004758534,0.004565784,0.003960973,0.003160158,0.00441888,0.003468625,0.003851481,0.004040124,0.003884373,0.006277465
LCER(24:0),0.319650384,0.374445681,0.378249478,0.347557741,0.360316341,0.371714384,0.354258596,0.321158527,0.3488613,0.365145053,0.373180307,0.336731424,0.356252645,0.369294455,0.369378118,0.372478609,0.360040463,0.328606584,0.33526689,0.334554395,0.34503734,0.353791124,0.339322614
LCER(24:1),0.726562563,0.827358888,0.803469248,0.805319303,0.827308098,0.795414443,0.781237841,0.81352119,0.796223997,0.78514652,0.857551862,0.736649768,0.830192568,0.841891811,0.806093569,0.852275756,0.861956433,0.767916415,0.764975815,0.717390913,0.813030408,0.809606924,0.730477622
LCER(26:0),0.002417091,0.001791011,0.002369427,0.001828513,0.002003281,0.002436248,0.002539454,0.001913623,0.002244377,0.002491588,0.002884475,0.001630912,0.001539719,0.003599603,0.002690253,0.00284193,0.0024472,0.002626467,0.002138776,0.00255168,0.002177984,0.002892174,0.001657944
LCER(26:1),0.005064424,0.005657209,0.005551675,0.004569525,0.006349614,0.006462173,0.006218471,0.005112581,0.005921826,0.007283157,0.00542045,0.006067772,0.007966995,0.00731313,0.006502115,0.007765661,0.004958829,0.006508024,0.006664685,0.005657827,0.005117217,0.005888231,0.006685626
LCER(d18:0_22:0),0.004067431,0.006032344,0.003446545,0.004986801,0.005130628,0.005350961,0.005058526,0.006579868,0.005331926,0.006515357,0.00470108,0.00301709,0.006215343,0.005354962,0.005789234,0.004653157,0.004600435,0.004901402,0.003824804,0.004020419,0.00476105,0.00478487,0.004243461
LCER(d18:0_24:0),0.007251909,0.007676047,0.00711117,0.005384737,0.008432421,0.007517782,0.006570869,0.006728932,0.007015904,0.006637165,0.007181743,0.006647378,0.008016636,0.007887336,0.007888206,0.007485788,0.006420173,0.006805691,0.007931986,0.006949234,0.008475548,0.007405439,0.007324276
LCER(d18:0_24:1),0.013018245,0.015976508,0.014956161,0.014041458,0.016538041,0.016319215,0.020687426,0.015439967,0.014741943,0.016394118,0.016355973,0.014654086,0.018150616,0.016185327,0.021381573,0.020255273,0.012206591,0.013095578,0.015953344,0.01099226,0.015722096,0.013473293,0.017692826
LPC(14:0),0.1707612,0.234352749,0.228351236,0.244345005,0.239819237,0.244490993,0.228760487,0.232289304,0.246367845,0.254560585,0.247035761,0.193954276,0.229520509,0.211643752,0.226476335,0.223617238,0.184156846,0.193299252,0.214839895,0.201596298,0.234625946,0.196644446,0.22435625
LPC(16:0),15.55945606,20.98554782,20.66240683,21.15440276,20.81290368,22.49627464,21.18609428,19.35224137,19.06700452,21.01435517,21.52693776,16.36033944,20.2855583,20.16876379,20.37105105,19.95139247,17.15089651,18.08334148,19.8209151,18.49062342,18.61000429,18.40055959,19.39654513
LPC(16:1),0.415774815,0.603986899,0.552695737,0.555770586,0.585750924,0.585873219,0.580973961,0.549527981,0.584113868,0.585997816,0.598970398,0.45703587,0.569251734,0.544283523,0.521047244,0.553420774,0.425098169,0.469715086,0.511552559,0.475846069,0.512072832,0.511359222,0.539782791
LPC(18:0),21.08398679,24.98100437,23.65022293,23.78981359,22.89068351,23.31968469,22.40359517,20.75512156,21.47766977,23.88356843,24.97547414,22.02440944,23.67674883,24.51752031,23.81931123,22.28465047,22.3869666,21.85490852,24.30936354,21.58550654,24.95831488,24.25247738,19.90779963
LPC(18:1),10.5555771,12.96097304,12.89326746,11.99681723,11.53466584,13.00869859,11.35695256,10.55708135,10.65906548,12.07679701,12.55332756,11.48558348,11.7089358,12.44640669,11.56784503,11.92099647,12.03785936,11.56455489,12.52136204,11.37848894,12.58360499,12.37039284,10.53870193
LPC(18:2),14.93793775,18.18093887,17.72725642,17.75343882,17.07018152,17.18917868,16.2323274,14.79024473,15.37217992,16.58143802,17.49487675,15.80882306,16.62895015,17.51623502,17.10061062,15.86268668,15.75033724,15.40770913,17.24484456,16.01065296,18.42737694,18.58317325,15.28917905
LPC(18:3),0.206576549,0.24829061,0.233342272,0.248570943,0.235759389,0.249356845,0.224638801,0.202562521,0.220620551,0.237300569,0.249175052,0.22584964,0.243710098,0.247701515,0.243853271,0.227986993,0.21731258,0.227132772,0.238381708,0.203354692,0.227604819,0.231714972,0.198539235
LPC(20:0),0.137492322,0.167188788,0.152336432,0.145543544,0.137686939,0.144101855,0.150851511,0.117519556,0.143684935,0.158194653,0.153554626,0.128382467,0.140408018,0.16361895,0.126038598,0.142186413,0.141053299,0.14809426,0.1409407,0.145545683,0.147467707,0.15915307,0.138818426
LPC(20:1),0.204761587,0.243293628,0.208894668,0.24180925,0.182454225,0.217927058,0.215908202,0.198027361,0.195773134,0.22473213,0.245258593,0.199523687,0.206506848,0.21449139,0.210699213,0.202646206,0.207311282,0.210841177,0.21845252,0.209970405,0.208080129,0.231330764,0.207638204
LPC(20:2),0.234265307,0.283723215,0.256520422,0.2673429,0.252822485,0.255732396,0.2241569,0.189004761,0.210442091,0.269386507,0.26674603,0.240415808,0.258068209,0.24349946,0.237432159,0.228809261,0.248349958,0.21960924,0.260929251,0.222575679,0.265614026,0.272203181,0.223208038
LPC(20:3),0.785907815,0.968246578,0.922968439,0.901575731,0.912902562,0.981170926,0.909904438,0.776207938,0.790012445,0.913376385,0.982714895,0.853319709,0.88654707,0.886571459,0.9146341,0.864733448,0.873420404,0.823838327,0.888993717,0.797733099,0.946361499,0.919674071,0.757945943
LPC(20:4),0.886947752,1.02593183,1.030636676,1.027568535,0.920052541,1.01747077,0.990834781,0.888922537,0.948938425,1.018823453,1.040890045,0.918619658,0.993625189,0.977538595,0.980585802,0.965163982,0.892430593,0.888026979,0.95996318,0.890077774,1.066069029,1.010168176,0.923844588
LPC(20:5),0.009610826,0.016630302,0.02252413,0.017125498,0.018278498,0.015440513,0.019348797,0.017318401,0.009128326,0.017756613,0.024689215,0.017378991,0.01828298,0.013400141,0.017492579,0.019414054,0.008718069,0.016596513,0.024690638,0.006343765,0.022776896,0.016642638,0.015037056
LPC(22:4),0.055802746,0.054984553,0.068270783,0.052661583,0.050290399,0.064965026,0.061232395,0.058252302,0.052743357,0.062979627,0.064109056,0.058049047,0.061889661,0.062583051,0.066792763,0.061794643,0.056634589,0.046611096,0.062266344,0.058253861,0.047992946,0.063190669,0.053876157
LPC(22:5),0.050444209,0.071648392,0.058308076,0.056006679,0.06493377,0.055709678,0.050746947,0.050442871,0.045199635,0.073775153,0.057047994,0.045819387,0.07016871,0.058613177,0.037970363,0.052130331,0.05648507,0.055737107,0.069179723,0.040401005,0.058490091,0.062937701,0.053903989
LPC(22:6),0.021691564,0.027541595,0.018559497,0.021003954,0.019897451,0.018536295,0.021761941,0.011243379,0.021748739,0.024240113,0.021648752,0.019486998,0.022398654,0.024142642,0.023363041,0.020485494,0.018681577,0.016238566,0.022100551,0.017495295,0.022830336,0.026192659,0.014104695
LPE(14:0),5.09E-04,0.001928897,0.001108045,0.001557455,9.63E-04,4.42E-04,0.001335362,0.001395903,0.001579721,0.001169358,0.00150082,0.001216841,0.001030849,0.001134809,0.001488029,0.001230595,0.001336828,0.001215824,0.001029737,7.96E-04,7.50E-04,9.07E-04,0.001184252
LPE(16:0),0.237629304,0.28518751,0.258777907,0.261184433,0.252227865,0.245704815,0.2412565,0.256397642,0.223147026,0.265486552,0.270181506,0.269438595,0.246350457,0.229886611,0.256385906,0.246809976,0.236638143,0.263984891,0.250266982,0.24279799,0.261673732,0.247386937,0.223016276
